UserId,V1,V2,V3,V4
0BF671,3.855487617781736,6260,1087,330
033331,3.797764381008557,7759,894,330
1A109B,,5338,574,330
F17517,,7099,981,22
1FD93C,,5238,172,121
AC554C,,7664,938,298
B9E885,,5709,262,330
E14E61,3.290821867473641,6022,703,330
B92E92,,5394,1153,112
A41ACF,3.0510853938875186,1500,621,330
C7973A,3.4933367817754553,3063,621,330
233B1E,,4017,788,154
944EE8,2.8793603599645206,1334,755,154
9CAB44,,6120,755,154
C65BFE,,1326,768,154
11071C,3.890540664270894,7555,1,0
9C835E,,2720,768,154
F0F22B,3.6545875654035958,5370,1591,330
F0BD06,3.0311109663208318,6306,262,330
5B76EF,3.0529863956285115,3668,938,323
1D2A62,3.124852643591519,3404,1432,23
CD1790,3.532473207638557,582,154,290
2774CE,,755,189,121
61FDE9,,4617,262,330
A3C7E4,,1050,982,330
3483C4,,2116,1521,22
96855B,,4000,1178,154
E73FA6,3.237552757195502,8030,1630,300
181B5F,3.9211492182363235,6892,890,330
B395FA,3.50457244363257,5470,1213,263
2EFA80,,5314,1022,121
9A2CE6,,7490,1466,222
991426,3.5282694812449886,3714,1030,330
C3DDC3,2.943423425752279,5460,938,228
860F73,3.8378568689101606,1272,1550,325
4DB21B,3.1313196135547594,6030,1569,330
9A9CEC,,279,1003,222
D64479,,6306,262,330
D5BA7F,2.8254524777688026,1655,893,330
A8E166,4.004768256507135,7048,1591,330
A3C718,3.2609383359838713,7526,233,56
C70A32,3.446532002589462,6315,1259,76
7CD113,3.1693486971013898,5394,1153,112
1BECD5,,378,506,222
CA750C,,6351,1178,154
527830,3.6271653030243085,2045,630,330
426BFA,3.6573411578995314,2216,262,330
F6069D,3.8249561893472945,2648,1072,330
739592,2.779205833984936,618,797,330
AD740F,,6727,977,330
DB5907,,4694,894,330
3D51B7,,4520,1521,22
FA2758,3.2081731244485967,2558,474,330
2EDBD1,2.636083953839475,4307,1253,121
744E34,,4745,1475,330
7D0E46,,2177,172,121
8E3F28,,1648,1422,330
74A167,,1500,621,330
796E9E,,2035,1022,121
70B4B0,3.5226521030538427,5016,1056,56
C65E44,,5236,19,299
94946D,3.8063952955500286,5770,626,330
EF672A,,2330,1022,121
590162,3.0502456726318874,5429,1512,154
8D36E7,,4611,788,154
FF89F3,3.5050179401018147,4172,938,325
981FFC,,4520,473,330
F85423,,1712,357,86
898EDC,3.266742460970257,6965,1375,298
0D1FC7,,7388,102,330
48E8E1,3.4051301763233908,2097,439,325
D55050,4.082782522138522,3100,19,229
528818,,6954,890,330
55E8C3,4.204252967329561,5783,1529,330
986B86,3.470473445793827,607,161,300
781A73,3.6509972651104308,966,1147,154
D593DF,3.0945537455167504,4610,788,154
19BA93,3.8673947926412033,7109,1398,45
CF8432,3.509689910270824,6544,938,287
669A72,4.008052148759743,7918,844,330
437194,3.9566747699575133,7539,867,330
2DA1BA,3.519711437510758,7282,755,154
72B925,,459,1422,330
849850,3.297557338688447,3262,262,330
6B40CC,,3722,1022,121
870310,3.88621856590482,315,843,330
E5EE0B,,3220,894,330
6BC8C5,3.1802373323589417,7681,574,330
2912EC,3.0741481568418716,582,296,290
EFEFD3,3.9491205988796416,1029,1188,22
D5E711,2.897146981473733,5012,395,143
CA1D04,,1593,1072,330
696817,4.101290562552225,1493,894,330
3F8CE9,,3696,938,235
A8F763,3.4944228627326304,4255,439,325
E5DD99,,375,844,330
CB9BEB,,6930,982,330
D2434A,,6201,788,154
9B0AC3,3.224494373059559,582,154,290
DF5C4F,,2065,418,150
5925AB,3.476355790911961,2065,418,150
6428A3,3.3419913202329457,4118,938,255
E8C4DC,3.3421885667955102,4936,267,154
A847A3,,4852,172,121
DEBAE3,3.4618404253717374,1604,630,330
279DF8,,4172,439,325
2446E7,,2199,57,56
958AED,3.8575103628359084,2636,893,330
691232,,6306,262,330
148050,4.168817550331745,4594,473,330
6805D7,3.177410086123935,6120,755,154
F601B7,,4947,1421,330
5F3586,2.999001733001946,6645,894,330
16FC11,,6746,473,330
A9E893,3.000986567600446,1682,788,154
199A52,3.4281421962791385,6115,1,0
484CB7,,4172,790,325
FEBA8C,,5955,262,330
CAB541,,6508,1,0
1B471B,2.6937045078330444,617,981,22
A16F4D,3.88053275127996,4404,473,330
5233E5,3.0851235453396897,1148,938,254
8DB178,,5949,1134,330
4D4381,,3170,439,325
A66C85,,375,1529,330
2E8340,2.9922664973341107,2941,630,330
23401D,,5049,1087,330
6CBBC0,,1050,982,330
6C8C67,3.8258522237374257,7438,134,121
4D1194,4.0200826891316535,6220,262,330
9B87F7,,5320,961,330
618AA9,2.9581308196100893,3086,626,330
68A808,3.1746123349680913,5505,438,154
FA283D,3.2175859083123775,2565,588,121
92FEBC,,137,1079,56
EB897C,,7526,233,56
EBB056,,2396,977,330
423E0A,,1672,1421,330
1A805B,,6667,1285,200
E57A2A,4.122945255148385,1257,473,330
1276C3,3.881303610227338,3567,894,330
785A8D,,819,49,330
FA5E46,,3958,1,0
C0B794,4.042241456187819,2348,1087,330
7EAD63,,3025,1253,121
0E50CC,4.045142276384724,4136,262,330
6638B2,4.054451924804392,4805,1030,330
C0B2F5,4.029637277944364,6124,866,198
C70768,,4172,938,325
886F25,3.9460538663072278,5064,1030,330
278FA4,,1007,229,115
1742D9,3.071702516421296,7586,233,56
658993,,79,32,325
F1E116,3.0949834353852266,7480,1472,298
C9FB6F,,4487,982,330
873E5E,3.5357804821976,755,189,121
A12BE9,,4341,1333,298
510E38,4.075735379254714,6750,626,330
26B73A,4.051001820814349,5388,1079,56
107278,3.493736785794342,2199,57,56
46934A,3.697227146366912,949,1477,330
1D636C,3.8856584275748185,1530,938,228
00E713,,2065,418,150
1713E6,,7139,473,330
DC078F,,5779,1087,330
A40AFD,,6508,1555,330
F577EB,,755,189,121
012891,,525,1087,330
2E3CF2,,68,938,86
0B89A9,3.9051714983022334,1676,1072,330
685462,,2363,439,325
4D10D1,,4532,1421,330
576F16,,3306,1422,330
5E3AF8,3.6240024954855548,6776,439,325
3EF0C3,,7804,982,330
D39AC6,,3037,1,0
106A77,3.040660948607752,755,189,121
AA1260,,4671,49,330
931348,,5924,429,0
B01313,,3743,134,121
184A51,3.535994419161546,1676,626,330
EBC869,,2199,57,56
04C84B,2.995420243236337,8153,1006,222
C89D79,4.136932599863367,6603,1187,56
DB328A,3.812124223664105,7017,134,121
748AFE,,8016,836,56
92CCB7,,4172,439,325
9C031E,,3254,1079,56
051C13,,6130,1087,330
0D3940,,288,1348,330
91039B,2.8806032655665144,6888,511,330
C578CD,3.2733368433054566,6070,473,330
93CE40,3.733903735862851,6281,1555,330
D3E6F7,3.8467672566262565,456,621,330
6D83BB,3.9044370570881783,2931,1580,228
40F132,3.365189100555533,3827,1155,115
291E61,,2977,473,330
291791,3.882461382049607,7722,1551,228
5DB5C3,3.410379368291681,890,1022,121
C9BDDC,3.0844478285468813,556,172,121
629861,2.8911023373382636,8035,852,121
230C00,3.960667231285348,6298,262,330
3E8902,,6324,262,330
B0567C,3.907069849111745,6969,439,325
D46E37,,8193,1251,121
66FDDA,3.61378408358147,2320,70,115
1F8B25,4.073731695270541,1818,57,56
CC7903,4.254376802589722,4875,1348,330
FEFF45,3.8896282342159023,5820,102,330
0EDDD5,3.855092063159916,6088,982,330
9AADE8,,7759,392,330
52877F,,7144,473,330
41C2C6,4.156299390730714,3844,688,330
33BF90,,5539,511,330
F74299,,5779,1087,330
C738FA,3.292862281003568,4821,1521,22
1853F4,3.9045958970359163,6298,262,330
41C70D,3.3855679306050317,1738,360,150
D51DED,3.7446291086348373,819,49,330
72A523,3.635521716706315,5123,1529,330
F59135,2.55810063224661,110,1346,22
8E3B03,,5349,473,330
F3BEE1,3.0058201482840974,2801,1079,56
944BE1,,1500,621,330
F4515F,,5779,1087,330
832385,,6569,1,0
8294C0,,6607,262,330
9E58C3,,4019,439,325
22D0D7,,7759,392,330
273B53,2.713955970975341,7905,982,330
3A4DF0,3.281814951699828,3059,990,121
CA3426,,6850,894,330
C4F828,3.140745540242509,7823,1557,228
27315A,3.3210586489520995,4182,350,330
14C66B,3.796069235220703,2353,350,330
D3B618,3.2151927248727774,819,439,325
91D33B,,1909,1030,330
97A878,3.99983911410602,4520,1521,22
B71EA3,3.7265747589918927,3037,558,121
E3D77D,3.2719662965338103,5491,930,115
672F7A,,1436,1,0
46AEB4,,3766,938,187
A6776E,3.3011762619009657,4744,1187,56
0B12D5,4.646087553537449,7759,1458,325
9B9EC1,3.699867219483957,4280,1627,222
344A47,,4633,1591,330
FCC9E5,3.6280992761965645,3674,981,22
32B68B,,978,844,330
001AD3,3.854957294967387,1450,1529,330
2F0009,3.8580584880235738,1029,1188,22
5239DF,3.1923829137016413,432,511,330
EE8DA0,,3174,584,86
3885C0,,7314,1079,56
25AAEC,3.8474086419292863,1672,894,330
8E6CD5,,2918,1134,330
5164B5,3.616056202042782,5604,1134,330
2A3F06,4.181634211700917,3567,894,330
298A61,,4946,976,330
6215C9,,4661,1079,56
7FA0DB,,2519,350,330
76EA92,3.608520417673901,7314,1079,56
605B22,,2829,788,154
3172C9,3.2294539786141065,7396,1076,330
4B6F00,,8016,836,56
373B6D,,1481,977,330
E842A3,3.4342773506512527,7396,1076,330
CA47FB,3.951308633230167,6313,262,330
B0EDE0,,5587,1290,187
7C82C6,3.891216663675673,7913,1555,330
AFE191,,6061,621,330
D9F92D,,1449,1030,330
7C04BD,,7388,102,330
6ED1D0,3.2883152316210036,6088,982,330
FB6C01,,5621,1079,56
95E869,2.937646645695657,2987,134,121
A9A7D7,4.647422262586296,1113,990,121
906A60,,1029,1188,22
316B12,3.9297358875976895,5200,0,100
3D5BCB,2.7763602066330835,1233,119,22
2937D0,3.5496001142771108,440,938,115
768E26,,5250,355,330
7D85CC,,4830,867,330
4B7200,,2772,1284,325
68B352,,3266,982,330
631547,,5045,982,330
4FEA86,,361,1134,330
51D6E2,,5389,1079,56
4CFE34,,5163,961,330
1294E5,,6672,770,222
6D2C1B,3.2447458400314284,7805,894,330
9E8808,3.902024264725837,5410,1079,56
53259C,,432,511,330
FB7765,,8094,1134,330
39B21E,,4388,233,56
EAB687,3.14762083863431,3098,226,37
A6B00F,,7490,1479,222
0A303F,,8181,938,222
55E718,,1030,439,325
BE4C67,3.828044247295766,2041,643,325
861207,,1672,1348,330
477EBD,,3137,439,325
69D625,3.2469070088597367,2056,311,115
0161B5,,4341,832,298
AF5CE6,3.192999574841217,3774,1541,298
90A508,3.2237996353159097,5744,427,284
49300B,3.705562801091652,7099,981,22
02CEF8,,913,1022,121
E97DF2,3.5989751741428804,1962,350,330
0F2ABD,4.053297078271632,3638,1482,112
AB91F4,,8168,1479,222
0DB271,3.2527698590013348,5388,1079,56
A09DE2,,6508,1555,330
4B5679,3.3953943701575633,7459,977,330
53CFDE,,2527,977,330
616862,4.07194945095871,8058,890,330
383BB7,4.014297599553428,2084,1092,228
AD0418,3.850379626260798,5581,1574,22
FE943A,3.948664408795863,3790,262,86
DF688E,,3306,1422,330
519C02,3.9745854101041274,7099,981,22
02180A,,2274,1022,121
74CCA7,3.790863774340195,2180,1022,222
29003B,,3970,1187,56
512862,3.6402786433450434,4544,1072,330
0C2CD5,3.2722610997401174,1738,360,150
F750D7,,7759,392,330
90368E,,7490,1550,222
486604,,1490,1134,330
501A5A,3.836273249108861,8012,1079,56
7481B7,3.0843603223079596,1333,473,330
2E9125,3.188095814740027,2842,1626,222
FB3CB6,,2682,1422,330
82F013,,6028,355,330
213913,3.682970667369894,1051,890,330
01975F,2.956233163800314,7696,134,121
0B3CDD,,2959,1215,121
01DEEC,,3381,439,325
42D368,,3228,932,222
2AD0EC,3.8026877861105093,1955,1625,222
9528A7,3.9387018466022887,2772,1284,325
47DA23,,1500,621,330
737E9D,,5317,1555,330
16FB0D,,7526,233,56
4AD111,3.287203785673549,6016,1422,330
624532,3.915066258034974,4562,102,330
CF306F,,211,1079,56
2AB2B5,4.055827909121053,5190,1044,325
ADD954,3.9989307237039875,5414,439,325
70AAF0,,1489,439,325
27A08D,,3857,262,330
70F7CE,,6398,262,330
56BCED,4.086700942848056,5385,439,325
801941,3.600307364653567,1209,439,325
BBBAF5,,4172,938,325
A95413,3.887597056433444,4354,439,325
7200B8,,5265,473,330
F797AA,4.093812552867229,706,439,325
A08DF9,3.303100516328807,8016,836,56
40E4CB,,570,1030,330
F0708E,3.9073434303221393,1029,1188,22
221933,3.2804258962969763,1659,1022,121
A202D1,3.6042738815797737,1327,1148,154
C4B582,3.109461526522342,7490,1479,222
6AA359,3.972853292690662,1405,843,330
F49023,,1747,1521,22
A268C5,2.8838110748504184,3641,1030,330
461BC8,,7843,1022,121
837CE5,,1909,1030,330
9E1FF7,3.703580479409981,1960,1574,22
D25960,,5989,972,330
937689,3.711459307177833,4172,439,325
098C40,3.180818394915756,8198,938,86
6F8E2D,3.7926718641176316,5990,982,330
D7E5E0,,808,1284,325
7BCADD,,542,1521,22
58E973,4.096910494409662,1583,473,330
2AE2CC,2.901309570885234,2723,1081,37
CE9328,3.4311071243242237,4081,938,115
CA7A4B,3.0484008555281767,7586,233,56
7AEC33,3.1732308021454654,4172,439,325
56ABCC,3.898060449705685,8078,1215,121
6B685F,,8187,1617,222
F3C49B,3.083722824326163,8195,1630,300
37A9BB,2.882633353035617,2337,978,330
ADE183,,1982,191,39
706F2A,,2338,938,300
18CA57,3.8148549869331987,7017,134,121
8A2EB4,,4861,1030,330
474C1D,,4692,1650,253
41BE6B,3.402987366470482,2942,534,222
E28C8E,2.907521529490807,4366,938,251
E5A08B,3.8605092319661547,7314,1079,56
4264EE,3.055781858078583,3913,172,121
BC30A9,,169,978,330
1F7852,4.141641325003446,5491,1421,330
BFBB51,,2348,1087,330
891544,3.7219018881556143,4630,1591,330
5A20F8,,7798,1030,330
C9C237,2.9549599820639756,4909,938,279
EC5FC6,,7314,1079,56
0DDC4F,3.830994424616908,7700,867,330
E26D63,3.8772872864851604,8168,1479,222
0919BD,,1594,1072,330
9E44D0,3.6343550430154234,4172,439,325
49BCCC,,2591,135,121
4CB751,,4172,872,325
D092F2,3.691254175520975,3685,439,325
F82E6F,,7759,392,330
7E3D45,3.759326266157085,4158,262,330
485745,,6508,1555,330
7937AF,,5320,961,330
3E4995,3.7317973997270757,4787,610,330
DFD1E9,3.9425301374583253,7398,1555,330
EB50DF,3.5436575911851262,3805,890,330
F0F186,3.6228185519434435,3296,770,222
4BE272,,6088,982,330
B8BFF0,,4903,473,330
320886,,2259,843,330
ADCB5A,2.696191044765897,6565,571,115
4A9D40,3.6152267327384293,3231,511,330
72EB58,3.7614700378428654,5373,630,330
707642,3.2449313311374848,6154,1626,222
CE7FAA,,3632,439,325
BCE5A7,,1911,262,330
2F6588,,7378,355,330
BE5445,2.6347077783563386,6458,982,330
1028AA,,7314,1079,56
D2D899,3.558853089397507,3851,1,0
88861E,3.589088680404053,1319,102,330
8FD79D,3.711846097597897,1777,439,325
FC9852,,2007,982,330
FCCD15,3.9133628635843487,8075,844,330
08A317,,7526,233,56
3D5BAE,,6437,1079,56
A542EF,3.028279824646264,7360,1529,330
4BA7AD,3.792711325840241,6890,890,330
5EDC39,3.877524430935289,7109,1398,45
C6FC36,,1209,844,330
20788F,2.5477789498432393,169,978,330
BE6863,,6884,894,330
355611,3.6374840070499666,749,262,330
46F17B,3.9368160356219435,4354,938,325
5D99D8,,7775,1,56
D7EF78,4.101905830421376,699,1555,330
D24A5F,,1489,319,325
4F60E8,3.2678361861090894,4354,439,325
D354E9,,4374,1521,22
23186F,3.1345247109372645,3544,1215,121
B8D126,3.6085382859973114,7630,977,330
17B4DA,3.1255869803586758,5723,439,325
1DCB2C,3.6773261119009306,506,1283,121
1C544E,,5076,1134,330
2E6598,2.7597475922897083,8012,981,22
F410AF,,4197,262,330
9FA7F9,,7392,262,330
FADCEE,3.5606031603273243,2082,867,330
176211,,6120,938,154
BAAB27,2.932025090038615,2122,938,181
15BE19,2.7708674254439103,7606,296,290
43CE6B,,2196,977,330
2F5514,,169,978,330
D59C28,,6619,1591,330
6928F5,2.953387518680367,6735,565,143
D1CFED,,3497,977,330
2B0700,,1272,1550,325
0993F0,,4520,1521,22
F7B252,,542,1521,22
96CA4A,3.3748239245553684,3691,1079,56
E702F4,,5796,262,330
D16F4B,3.8639797671186726,2195,1284,325
A71225,3.6249442440595825,1072,239,37
A00328,,4936,825,330
5719C4,,7314,1079,56
1E9D95,3.4815117376971902,3554,233,56
015F46,3.269998894740373,3465,404,145
A9AA96,3.9835312287990856,6270,1477,330
7BADA2,3.209493946710679,3059,990,121
780660,3.90424789653369,7735,1521,22
6266B4,3.2866898223237064,4172,790,325
BE42A3,3.579491668599337,4938,267,154
099C0A,,311,867,330
1223F6,3.3295248448880996,2971,1390,325
7F2417,3.1328893768829493,4118,938,255
378402,,5071,1134,330
269267,2.8910367568584863,7695,134,121
522201,,5792,1134,330
F1493F,3.8141968145030165,139,1134,330
80155F,3.727259436087545,1233,119,22
752CAF,,3738,623,330
A59C14,3.431584726689593,5344,1477,330
F8F243,,6255,1422,330
1122AA,3.3852623016881846,4172,439,325
D2E559,4.236834906162291,5295,1076,330
D8A710,,4291,511,330
A7E0F9,,4613,355,330
AB4A91,3.5854727470811887,2131,867,330
F51CB5,,5434,439,325
98D7BC,3.3342644815983387,7908,621,330
B6DB22,,4577,825,330
681CD7,,169,978,330
D77A29,4.037437064979441,6191,1421,330
9089A4,3.7101743885792553,1484,1529,330
10E7A6,3.585049814929344,1589,1134,330
315475,,2026,981,22
BCA98F,3.431067323114858,7777,1350,330
1F647C,3.2229382040638432,1099,982,330
8520C4,,5367,688,330
9E7605,,6589,1076,330
3710BA,,5590,1079,56
39A622,2.8368487962865983,2065,1072,330
C56C92,,7747,1072,330
D5E226,,4811,977,330
B48115,3.1833042679514025,5604,1134,330
F23659,3.1194838639781217,6508,1555,330
FD99C7,4.985947486209784,3512,501,284
AEE3D8,,16,1,69
F7C04D,3.9332442172011466,214,104,330
50EAB7,,1668,350,330
991574,3.172694171663437,6088,982,330
FD6DFA,2.8242236171278607,2730,1421,330
609B5C,,7314,1079,56
17466D,3.5643537483875742,8136,439,325
8B0D7A,,311,867,330
DA423F,3.9864054403098415,5460,1110,228
A028A3,,3567,894,330
2E96C1,,1809,843,330
AB4811,,3287,890,330
59ABE3,,1962,350,330
97D8ED,,3416,630,330
7516A0,3.7879896745346717,4067,890,330
70D6D6,3.9990378508567375,5074,1101,115
35035E,,1029,1188,22
6C56BA,,4632,1087,330
88F424,,1176,1415,22
1FB315,,2431,867,330
B89B78,,3256,893,330
B92083,,2922,1348,330
8A660A,,755,189,121
7E7111,,1503,262,330
085743,4.085482182290108,7385,102,330
53D3FB,3.9667357443633704,1962,350,330
9095C0,,7139,473,330
59C494,3.0481720983482155,963,905,330
0863A9,,5654,1134,330
782DE8,3.931846654774779,6022,439,325
025A44,,2549,262,330
BEF9CE,,4172,439,325
FFAD62,,5049,1,0
5E6D93,4.100776658166028,3704,1555,330
479880,3.7829730560182098,1593,1072,330
1BAA9A,,1024,1079,56
C2ABAA,,1583,473,330
1E057A,,5291,1072,330
6375F5,,5796,262,330
3CF54D,3.092957469763849,3720,938,187
2FEA2B,,2266,1591,330
04396A,3.501183280164382,6180,439,325
0558BA,3.33857159346947,1458,1079,56
CCD296,,6580,1307,69
77ECE6,3.6141502611378837,7235,1426,127
30DB34,,5251,262,330
8CC118,,7907,843,330
67E1D0,3.8835035342173203,8178,1030,330
6304A2,3.724221327571009,5045,982,330
9B058A,,6640,978,330
61B2B1,,1513,233,56
179444,3.8020689447977167,7635,1529,330
C09BFF,,3414,1284,325
CDB558,3.620889683657593,703,844,330
8B8930,,5779,1087,330
465F83,3.751684261977971,1098,278,17
9825E1,,5205,1055,0
8CCEEC,3.4514255324025562,5664,473,330
22F6B4,4.006731240287573,8136,439,325
3D8F9F,4.173675026428179,8024,1030,330
C94DE1,4.003002968220854,2347,1072,330
3B5B83,,2650,473,330
96EC6F,,3548,119,22
4B874F,4.53788764213951,155,982,330
23A838,,314,982,330
BEF42E,,5823,938,325
B22AEC,4.292266193830974,4661,1079,56
64E0C4,3.364476766424617,7560,1147,154
F85BAC,2.827362097657406,2065,1072,330
C36E64,,3949,972,330
0330A3,,8088,599,69
6A013E,4.245838782663703,3051,790,325
BD84D4,,1029,1,0
D47CD2,3.8960978763224743,5388,1079,56
2B59FC,2.848261435783143,6699,894,330
75ADAA,,5796,262,330
F6B018,3.867223767201876,2092,867,330
481071,,2969,797,330
3E43E6,3.0883061857298637,1316,104,330
37F4D1,3.859484086923979,432,511,330
BBD775,3.1106077757397097,4067,1030,330
C29D82,3.3626060213312736,2065,938,150
90A34C,4.003571151405703,5518,1555,330
17E8D8,3.6887252347726127,2866,350,330
17EC14,,3198,630,330
608A9E,,5404,688,330
E5F03F,,526,262,330
319217,,6949,439,325
3B0F5A,3.863434208451972,1819,439,325
B2580C,,4158,977,330
86EE2C,3.919541935901964,3416,630,330
52013B,,4933,262,330
FEAF0C,3.5870102926587806,7191,262,330
0C3704,,5204,439,325
BD7322,3.558743852407612,3040,1548,228
D7324F,,5460,833,228
94F8D3,3.658837688193734,6220,262,330
DD6F6E,,5287,262,330
840CDE,2.7209157662915877,7287,1030,330
A233CB,4.0161935013783445,3190,262,330
73A28E,,7024,439,325
449462,,6621,797,330
4052E7,,1233,119,22
ACA234,3.381498293770693,2668,1422,330
B0DDF7,,5592,1529,330
172543,2.940250347817434,6982,630,330
48DE90,4.101877470443861,5001,1030,330
B72B64,3.0722534525711542,6580,972,69
5CB910,4.115477104284431,7559,262,330
9877DE,,7192,102,330
C51DE7,,6373,262,330
FE3591,3.9846833840916416,5388,1079,56
9FC790,3.7378410137630596,5419,982,330
DEB464,,3479,57,56
368EF2,3.5243413124674876,5320,961,330
E7CEEE,,6531,102,330
BE8AC6,,7402,262,330
FCA4C6,3.952352371647041,5757,1521,22
791B53,3.840191215614178,2199,57,56
DD710D,2.8349780775125955,5581,1574,22
A4477A,,2477,1422,330
EC2458,4.02080594464651,5653,688,330
4D14B9,,3393,626,330
F6F591,4.128202137349766,4167,262,330
D3774F,,4620,843,330
9C9332,,4671,49,330
745CEE,3.590456509485719,2586,867,330
9AC4F8,3.628497398358524,3686,1415,22
C47CA6,4.0418759842784855,6456,1134,330
B266C3,,2540,703,330
DBBADB,3.274687173503314,4664,1422,330
2EDF56,,2578,1529,330
3BEDD1,,1380,1422,330
3FCB3C,3.282064416992678,1449,1030,330
887753,,3321,1570,325
F997C3,,3691,1079,56
830A4E,2.6973787958527438,1029,1188,22
4684C1,2.7752113756764962,1191,57,56
C8A52A,3.2104756554816603,5045,982,330
D1AFF1,4.04110487762177,2460,1346,22
270219,3.222325104593812,2015,51,222
BB9005,,2104,1022,121
D9D618,3.4177454182605875,5984,19,122
FCAD4C,3.5340687699936337,4243,1430,300
ACD3D3,3.9854938754612808,5388,1079,56
9ED141,2.700303929585944,61,938,22
4D5E62,,2450,1441,154
95FF79,,873,890,330
3306A4,,7533,1499,112
A666B8,,4341,1333,298
08D554,3.811047341610327,4520,1521,22
404C03,3.4347779230008246,928,1505,298
A25F7E,3.493670462586372,456,350,330
17D450,4.030406020925122,6002,938,141
71B2C8,,6965,938,298
A237C2,2.889808340845444,819,49,330
FB930E,,6965,1376,298
0BDDEB,3.2544546732515474,5779,1087,330
D3CE79,3.2169221671487627,4172,1598,325
A9EF91,3.146676306143689,7145,49,112
4BA9FE,,2916,1030,330
73138E,3.1684430107797126,2329,1482,112
DAA1D0,3.3387458474572065,4562,102,330
00BC32,4.018828672355926,1191,57,56
DA3D92,3.915665919065443,4968,1574,22
16A9A7,,4611,788,154
500474,3.4581388172137357,5505,438,154
853ACE,3.2277310500820997,4611,788,154
